,precision,recall,f1-score,support
ráðvandr,0.0,0.0,0.0,0.0
hjǫrleifr,0.0,0.0,0.0,0.0
skapglíkr,0.0,0.0,0.0,0.0
fastmǽli,0.0,0.0,0.0,0.0
vangǫrr,0.0,0.0,0.0,0.0
óvenja,0.0,0.0,0.0,0.0
haldinorðr,0.0,0.0,0.0,0.0
missýni,0.0,0.0,0.0,0.0
300,0.0,0.0,0.0,0.0
langvist,0.0,0.0,0.0,0.0
flota,0.0,0.0,0.0,0.0
fjúk,0.0,0.0,0.0,0.0
ǫngvit,0.0,0.0,0.0,0.0
verðgeta,0.0,0.0,0.0,0.0
skammrif,0.0,0.0,0.0,0.0
heiðarbrekka,0.0,0.0,0.0,0.0
náttból,0.0,0.0,0.0,0.0
hvalfang,0.0,0.0,0.0,0.0
jafnheimill,0.0,0.0,0.0,0.0
alhugaðr,0.0,0.0,0.0,0.0
þorgeirsdrápa,0.0,0.0,0.0,0.0
flói,0.0,0.0,0.0,0.0
reiðgóðr,0.0,0.0,0.0,0.0
kvíadyrr,0.0,0.0,0.0,0.0
samskipa,0.0,0.0,0.0,0.0
sykna,0.0,0.0,0.0,0.0
allnǽr,0.0,0.0,0.0,0.0
daufligr,0.0,0.0,0.0,0.0
ǫgr,0.0,0.0,0.0,0.0
harðligr,0.0,0.0,0.0,0.0
viðsmjǫrsker,0.0,0.0,0.0,0.0
ísrael,0.0,0.0,0.0,0.0
hófleysa,0.0,0.0,0.0,0.0
svikliga,0.0,0.0,0.0,0.0
handbogi,0.0,0.0,0.0,0.0
agulandus,0.0,0.0,0.0,0.0
bealver,0.0,0.0,0.0,0.0
marmarasteinn,0.0,0.0,0.0,0.0
hallardyrr,0.0,0.0,0.0,0.0
spjótsskaftslengð,0.0,0.0,0.0,0.0
steinstolpi,0.0,0.0,0.0,0.0
kastalaveggr,0.0,0.0,0.0,0.0
pílagrímr,0.0,0.0,0.0,0.0
postr,0.0,0.0,0.0,0.0
lilja,0.0,0.0,0.0,0.0
páfugl,0.0,0.0,0.0,0.0
pipra,0.0,0.0,0.0,0.0
seigr,0.0,0.0,0.0,0.0
náttúruligr,0.0,0.0,0.0,0.0
skilningr,0.0,0.0,0.0,0.0
trójumaðr,0.0,0.0,0.0,0.0
ó,0.0,0.0,0.0,0.0
pollux,0.0,0.0,0.0,0.0
vildarlið,0.0,0.0,0.0,0.0
hesjone,0.0,0.0,0.0,0.0
fémǽtr,0.0,0.0,0.0,0.0
dásamligr,0.0,0.0,0.0,0.0
gullepli,0.0,0.0,0.0,0.0
grikklandshaf,0.0,0.0,0.0,0.0
ull,0.0,0.0,0.0,0.0
drykkjustofa,0.0,0.0,0.0,0.0
skrímsl,0.0,0.0,0.0,0.0
lokkr,0.0,0.0,0.0,0.0
sjaufaldr,0.0,0.0,0.0,0.0
umsát,0.0,0.0,0.0,0.0
helvítiskvǫl,0.0,0.0,0.0,0.0
þórbjarnarson,0.0,0.0,0.0,0.0
mattr,0.0,0.0,0.0,0.0
nikulás,0.0,0.0,0.0,0.0
fimmtándi,0.0,0.0,0.0,0.0
hallbera,0.0,0.0,0.0,0.0
mansǫng,0.0,0.0,0.0,0.0
hrollaugr,0.0,0.0,0.0,0.0
sunnmǿri,0.0,0.0,0.0,0.0
þrǽlka,0.0,0.0,0.0,0.0
mǿrakonungr,0.0,0.0,0.0,0.0
vápnfǿrr,0.0,0.0,0.0,0.0
naumsdalr,0.0,0.0,0.0,0.0
níutigir,0.0,0.0,0.0,0.0
afarkostr,0.0,0.0,0.0,0.0
helsingjaland,0.0,0.0,0.0,0.0
vestrfold,0.0,0.0,0.0,0.0
dýflinn,0.0,0.0,0.0,0.0
yfirmaðr,0.0,0.0,0.0,0.0
kveldulfsson,0.0,0.0,0.0,0.0
vegsemd,0.0,0.0,0.0,0.0
sigrfǫr,0.0,0.0,0.0,0.0
áburt,0.0,0.0,0.0,0.0
prýðiligr,0.0,0.0,0.0,0.0
skelkr,0.0,0.0,0.0,0.0
íburt,0.0,0.0,0.0,0.0
svig,0.0,0.0,0.0,0.0
kvennr,0.0,0.0,0.0,0.0
kvenland,0.0,0.0,0.0,0.0
samlendr,0.0,0.0,0.0,0.0
nábúi,0.0,0.0,0.0,0.0
gerva,0.0,0.0,0.0,0.0
grávara,0.0,0.0,0.0,0.0
snarfari,0.0,0.0,0.0,0.0
hísing,0.0,0.0,0.0,0.0
fjárlát,0.0,0.0,0.0,0.0
skáneyrr,0.0,0.0,0.0,0.0
þruma,0.0,0.0,0.0,0.0
skǫllóttr,0.0,0.0,0.0,0.0
dýrgripr,0.0,0.0,0.0,0.0
herblástr,0.0,0.0,0.0,0.0
golfstokkr,0.0,0.0,0.0,0.0
umbúnuðr,0.0,0.0,0.0,0.0
háðuligr,0.0,0.0,0.0,0.0
fjórirtigir,0.0,0.0,0.0,0.0
búferli,0.0,0.0,0.0,0.0
fljótshlíð,0.0,0.0,0.0,0.0
landnámsmaðr,0.0,0.0,0.0,0.0
þríði,0.0,0.0,0.0,0.0
þremjar,0.0,0.0,0.0,0.0
þarer,0.0,0.0,0.0,0.0
sǿmdarfǫr,0.0,0.0,0.0,0.0
krumr,0.0,0.0,0.0,0.0
beigaldi,0.0,0.0,0.0,0.0
ragnarr,0.0,0.0,0.0,0.0
banvǽnn,0.0,0.0,0.0,0.0
gufá,0.0,0.0,0.0,0.0
mýrar,0.0,0.0,0.0,0.0
gljúfrsá,0.0,0.0,0.0,0.0
sjalfala,0.0,0.0,0.0,0.0
eggver,0.0,0.0,0.0,0.0
veiðiskapr,0.0,0.0,0.0,0.0
hǿingsson,0.0,0.0,0.0,0.0
smíðja,0.0,0.0,0.0,0.0
beiðir,0.0,0.0,0.0,0.0
brullaup,0.0,0.0,0.0,0.0
stǿða,0.0,0.0,0.0,0.0
fóstbrǿðralag,0.0,0.0,0.0,0.0
álof,0.0,0.0,0.0,0.0
haddingr,0.0,0.0,0.0,0.0
konungsnaut,0.0,0.0,0.0,0.0
jafnstórr,0.0,0.0,0.0,0.0
brakarsund,0.0,0.0,0.0,0.0
eldaskáli,0.0,0.0,0.0,0.0
flǿða,0.0,0.0,0.0,0.0
halmr,0.0,0.0,0.0,0.0
skýja,0.0,0.0,0.0,0.0
ýr,0.0,0.0,0.0,0.0
þungbǽrr,0.0,0.0,0.0,0.0
kúrland,0.0,0.0,0.0,0.0
myrkja,0.0,0.0,0.0,0.0
morna,0.0,0.0,0.0,0.0
vellauðigr,0.0,0.0,0.0,0.0
stóryrði,0.0,0.0,0.0,0.0
skreyja,0.0,0.0,0.0,0.0
alfráðr,0.0,0.0,0.0,0.0
játvarðr,0.0,0.0,0.0,0.0
norðrǽtt,0.0,0.0,0.0,0.0
guðrekr,0.0,0.0,0.0,0.0
skotakonungr,0.0,0.0,0.0,0.0
þarna,0.0,0.0,0.0,0.0
sǽttarboð,0.0,0.0,0.0,0.0
nǽstum,0.0,0.0,0.0,0.0
riðla,0.0,0.0,0.0,0.0
uppréttr,0.0,0.0,0.0,0.0
hrummr,0.0,0.0,0.0,0.0
landsnyt,0.0,0.0,0.0,0.0
þýborinn,0.0,0.0,0.0,0.0
steinssund,0.0,0.0,0.0,0.0
féfátt,0.0,0.0,0.0,0.0
sjautigir,0.0,0.0,0.0,0.0
álreksstaðir,0.0,0.0,0.0,0.0
lǽ,0.0,0.0,0.0,0.0
hafgola,0.0,0.0,0.0,0.0
þrettán,0.0,0.0,0.0,0.0
blik,0.0,0.0,0.0,0.0
betra,0.0,0.0,0.0,0.0
ofreflismaðr,0.0,0.0,0.0,0.0
mǽrð,0.0,0.0,0.0,0.0
þylja,0.0,0.0,0.0,0.0
þǫgn,0.0,0.0,0.0,0.0
oddi,0.0,0.0,0.0,0.0
almr,0.0,0.0,0.0,0.0
alspakr,0.0,0.0,0.0,0.0
rausnarbú,0.0,0.0,0.0,0.0
stýfa,0.0,0.0,0.0,0.0
rotinn,0.0,0.0,0.0,0.0
lón,0.0,0.0,0.0,0.0
harmdauði,0.0,0.0,0.0,0.0
blótnaut,0.0,0.0,0.0,0.0
ǫrmálugr,0.0,0.0,0.0,0.0
rúmr,0.0,0.0,0.0,0.0
hlutrǽningr,0.0,0.0,0.0,0.0
gjǫrð,0.0,0.0,0.0,0.0
olympjas,0.0,0.0,0.0,0.0
skóli,0.0,0.0,0.0,0.0
stórhugaðr,0.0,0.0,0.0,0.0
ánauðarok,0.0,0.0,0.0,0.0
snarpligr,0.0,0.0,0.0,0.0
blóðrauðr,0.0,0.0,0.0,0.0
krǫf,0.0,0.0,0.0,0.0
bernska,0.0,0.0,0.0,0.0
ráðspeki,0.0,0.0,0.0,0.0
svívirðliga,0.0,0.0,0.0,0.0
rangdǿmi,0.0,0.0,0.0,0.0
þurftugr,0.0,0.0,0.0,0.0
drambsamr,0.0,0.0,0.0,0.0
hǫfuðskǫmm,0.0,0.0,0.0,0.0
stórlátr,0.0,0.0,0.0,0.0
stórlǽti,0.0,0.0,0.0,0.0
herskapr,0.0,0.0,0.0,0.0
hugsýkja,0.0,0.0,0.0,0.0
vínguð,0.0,0.0,0.0,0.0
margvitr,0.0,0.0,0.0,0.0
dauðdagi,0.0,0.0,0.0,0.0
ráðunautr,0.0,0.0,0.0,0.0
stoð,0.0,0.0,0.0,0.0
konungsskrúð,0.0,0.0,0.0,0.0
gullofinn,0.0,0.0,0.0,0.0
fim,0.0,0.0,0.0,0.0
athenae,0.0,0.0,0.0,0.0
demosthenes,0.0,0.0,0.0,0.0
andsaka,0.0,0.0,0.0,0.0
thebae,0.0,0.0,0.0,0.0
atheniensis,0.0,0.0,0.0,0.0
historja,0.0,0.0,0.0,0.0
deades,0.0,0.0,0.0,0.0
óverðr,0.0,0.0,0.0,0.0
rúmfár,0.0,0.0,0.0,0.0
hugsi,0.0,0.0,0.0,0.0
fyrirǽtlan,0.0,0.0,0.0,0.0
lítillǽta,0.0,0.0,0.0,0.0
styrjǫld,0.0,0.0,0.0,0.0
óskapligr,0.0,0.0,0.0,0.0
memnon,0.0,0.0,0.0,0.0
torfǿra,0.0,0.0,0.0,0.0
skuldalið,0.0,0.0,0.0,0.0
hyggja/huga,0.0,0.0,0.0,0.0
machabeus,0.0,0.0,0.0,0.0
ebreska,0.0,0.0,0.0,0.0
tarsus,0.0,0.0,0.0,0.0
staðna,0.0,0.0,0.0,0.0
stemma,0.0,0.0,0.0,0.0
hvél,0.0,0.0,0.0,0.0
viðstaddr,0.0,0.0,0.0,0.0
svíka,0.0,0.0,0.0,0.0
heilsudrykkr,0.0,0.0,0.0,0.0
fyrmuna,0.0,0.0,0.0,0.0
fyrdǿma,0.0,0.0,0.0,0.0
fórna,0.0,0.0,0.0,0.0
landflótti,0.0,0.0,0.0,0.0
bakslettr,0.0,0.0,0.0,0.0
ódyggr,0.0,0.0,0.0,0.0
tigl,0.0,0.0,0.0,0.0
bik,0.0,0.0,0.0,0.0
jóreykr,0.0,0.0,0.0,0.0
búfjárhagi,0.0,0.0,0.0,0.0
fylkingarbroddr,0.0,0.0,0.0,0.0
meleager,0.0,0.0,0.0,0.0
sljór,0.0,0.0,0.0,0.0
hugrakkr,0.0,0.0,0.0,0.0
þrøngja,0.0,0.0,0.0,0.0
sein,0.0,0.0,0.0,0.0
bardagaguð,0.0,0.0,0.0,0.0
óvígligr,0.0,0.0,0.0,0.0
sljóliga,0.0,0.0,0.0,0.0
þeyta,0.0,0.0,0.0,0.0
dvergmáli,0.0,0.0,0.0,0.0
nóaflóð,0.0,0.0,0.0,0.0
lista,0.0,0.0,0.0,0.0
lydja,0.0,0.0,0.0,0.0
croesus,0.0,0.0,0.0,0.0
bréfa,0.0,0.0,0.0,0.0
fyrlíta,0.0,0.0,0.0,0.0
brestr,0.0,0.0,0.0,0.0
valsløngva,0.0,0.0,0.0,0.0
gullleggja,0.0,0.0,0.0,0.0
gapa,0.0,0.0,0.0,0.0
tvískifta,0.0,0.0,0.0,0.0
tilverki,0.0,0.0,0.0,0.0
isannes,0.0,0.0,0.0,0.0
orestes,0.0,0.0,0.0,0.0
eumenides,0.0,0.0,0.0,0.0
stálharðr,0.0,0.0,0.0,0.0
vápnagangr,0.0,0.0,0.0,0.0
dalverpi,0.0,0.0,0.0,0.0
þynna,0.0,0.0,0.0,0.0
digna,0.0,0.0,0.0,0.0
liðskortr,0.0,0.0,0.0,0.0
stjǫrnugangr,0.0,0.0,0.0,0.0
ólifaðr,0.0,0.0,0.0,0.0
cjapel,0.0,0.0,0.0,0.0
spori,0.0,0.0,0.0,0.0
kvennaflokkr,0.0,0.0,0.0,0.0
eyrnagull,0.0,0.0,0.0,0.0
nauðung,0.0,0.0,0.0,0.0
hlífð,0.0,0.0,0.0,0.0
brak,0.0,0.0,0.0,0.0
sómasamligr,0.0,0.0,0.0,0.0
agenor,0.0,0.0,0.0,0.0
stafróf,0.0,0.0,0.0,0.0
fornskáld,0.0,0.0,0.0,0.0
grikkska,0.0,0.0,0.0,0.0
ovidius,0.0,0.0,0.0,0.0
hammon,0.0,0.0,0.0,0.0
sandhaf,0.0,0.0,0.0,0.0
sandfok,0.0,0.0,0.0,0.0
svelgr,0.0,0.0,0.0,0.0
ískaldr,0.0,0.0,0.0,0.0
kveina,0.0,0.0,0.0,0.0
magn,0.0,0.0,0.0,0.0
arbela,0.0,0.0,0.0,0.0
torfǿriligr,0.0,0.0,0.0,0.0
luna,0.0,0.0,0.0,0.0
hamingjuleysi,0.0,0.0,0.0,0.0
kveykja,0.0,0.0,0.0,0.0
kvikna,0.0,0.0,0.0,0.0
hamingjutjón,0.0,0.0,0.0,0.0
riddarahǫfðingi,0.0,0.0,0.0,0.0
friðartákn,0.0,0.0,0.0,0.0
hellespontum,0.0,0.0,0.0,0.0
vegr2,0.0,0.0,0.0,0.0
hamargnípa,0.0,0.0,0.0,0.0
pyramis,0.0,0.0,0.0,0.0
stórtákn,0.0,0.0,0.0,0.0
fyrirheita,0.0,0.0,0.0,0.0
dalila,0.0,0.0,0.0,0.0
goljath,0.0,0.0,0.0,0.0
baal,0.0,0.0,0.0,0.0
ásjándi,0.0,0.0,0.0,0.0
hérna,0.0,0.0,0.0,0.0
tobjas,0.0,0.0,0.0,0.0
uppvǫxtr,0.0,0.0,0.0,0.0
reiðuliga,0.0,0.0,0.0,0.0
leyniligr,0.0,0.0,0.0,0.0
drós,0.0,0.0,0.0,0.0
glorja,0.0,0.0,0.0,0.0
skemmtan,0.0,0.0,0.0,0.0
eftirmǽli,0.0,0.0,0.0,0.0
sǫngfǿri,0.0,0.0,0.0,0.0
barnsbein,0.0,0.0,0.0,0.0
innvǫrðr,0.0,0.0,0.0,0.0
herspori,0.0,0.0,0.0,0.0
framanverðr,0.0,0.0,0.0,0.0
aristomenes,0.0,0.0,0.0,0.0
andvarp,0.0,0.0,0.0,0.0
harmþrunginn,0.0,0.0,0.0,0.0
harðrétti,0.0,0.0,0.0,0.0
nýjung,0.0,0.0,0.0,0.0
úthalfa,0.0,0.0,0.0,0.0
rǿma,0.0,0.0,0.0,0.0
frǿknligr,0.0,0.0,0.0,0.0
serkjalið,0.0,0.0,0.0,0.0
fagnaðr,0.0,0.0,0.0,0.0
fornkonungr,0.0,0.0,0.0,0.0
nauðr,0.0,0.0,0.0,0.0
príss,0.0,0.0,0.0,0.0
lucanus,0.0,0.0,0.0,0.0
frakkakonungr,0.0,0.0,0.0,0.0
drep,0.0,0.0,0.0,0.0
þakksamliga,0.0,0.0,0.0,0.0
tauron,0.0,0.0,0.0,0.0
persepolis,0.0,0.0,0.0,0.0
dýfliza,0.0,0.0,0.0,0.0
þorna,0.0,0.0,0.0,0.0
styggva,0.0,0.0,0.0,0.0
techilus,0.0,0.0,0.0,0.0
ecbatana,0.0,0.0,0.0,0.0
framaverk,0.0,0.0,0.0,0.0
artabazus,0.0,0.0,0.0,0.0
gula,0.0,0.0,0.0,0.0
vildarmaðr,0.0,0.0,0.0,0.0
frelsa1,0.0,0.0,0.0,0.0
endadagr,0.0,0.0,0.0,0.0
framkoma,0.0,0.0,0.0,0.0
veðsetja,0.0,0.0,0.0,0.0
himnabúi,0.0,0.0,0.0,0.0
hǫfuðsvǫrðr,0.0,0.0,0.0,0.0
moldryk,0.0,0.0,0.0,0.0
foryfla,0.0,0.0,0.0,0.0
aflamunr,0.0,0.0,0.0,0.0
búsmali,0.0,0.0,0.0,0.0
polystratus,0.0,0.0,0.0,0.0
fyrirmuna,0.0,0.0,0.0,0.0
gagnsǽr,0.0,0.0,0.0,0.0
armenja,0.0,0.0,0.0,0.0
parthja,0.0,0.0,0.0,0.0
bíðandi,0.0,0.0,0.0,0.0
hjáverandi,0.0,0.0,0.0,0.0
calestris,0.0,0.0,0.0,0.0
tíma,0.0,0.0,0.0,0.0
vart,0.0,0.0,0.0,0.0
metron,0.0,0.0,0.0,0.0
demetrius,0.0,0.0,0.0,0.0
forkolfr,0.0,0.0,0.0,0.0
olmr,0.0,0.0,0.0,0.0
smáfugl,0.0,0.0,0.0,0.0
ryðr,0.0,0.0,0.0,0.0
óvitrligr,0.0,0.0,0.0,0.0
heimssól,0.0,0.0,0.0,0.0
snerta,0.0,0.0,0.0,0.0
skothríð,0.0,0.0,0.0,0.0
gambra,0.0,0.0,0.0,0.0
attalus,0.0,0.0,0.0,0.0
ariston,0.0,0.0,0.0,0.0
polydamas,0.0,0.0,0.0,0.0
candaceus,0.0,0.0,0.0,0.0
lǽti,0.0,0.0,0.0,0.0
máttfarinn,0.0,0.0,0.0,0.0
hǫggvaskifti,0.0,0.0,0.0,0.0
aribolus,0.0,0.0,0.0,0.0
lífvǽnn,0.0,0.0,0.0,0.0
níl,0.0,0.0,0.0,0.0
fjǫlga,0.0,0.0,0.0,0.0
drambsemi,0.0,0.0,0.0,0.0
myrkrahǫfðingi,0.0,0.0,0.0,0.0
undarligarr,0.0,0.0,0.0,0.0
fullgera,0.0,0.0,0.0,0.0
dauðastund,0.0,0.0,0.0,0.0
þistill,0.0,0.0,0.0,0.0
dauðamyrkr,0.0,0.0,0.0,0.0
amalech,0.0,0.0,0.0,0.0
hengivígskarð,0.0,0.0,0.0,0.0
heimskringla,0.0,0.0,0.0,0.0
rǫksamligr,0.0,0.0,0.0,0.0
sundrskifta,0.0,0.0,0.0,0.0
ofrhiti,0.0,0.0,0.0,0.0
noaflóð,0.0,0.0,0.0,0.0
ephesus,0.0,0.0,0.0,0.0
mauritanja,0.0,0.0,0.0,0.0
caelum,0.0,0.0,0.0,0.0
semiramis,0.0,0.0,0.0,0.0
constantinopolis,0.0,0.0,0.0,0.0
rín,0.0,0.0,0.0,0.0
helluland,0.0,0.0,0.0,0.0
sameilífligr,0.0,0.0,0.0,0.0
martius,0.0,0.0,0.0,0.0
mille,0.0,0.0,0.0,0.0
lífligr,0.0,0.0,0.0,0.0
formera,0.0,0.0,0.0,0.0
hebron,0.0,0.0,0.0,0.0
meyligr,0.0,0.0,0.0,0.0
skurn,0.0,0.0,0.0,0.0
albumen,0.0,0.0,0.0,0.0
seth,0.0,0.0,0.0,0.0
isidorus,0.0,0.0,0.0,0.0
enos,0.0,0.0,0.0,0.0
jubal,0.0,0.0,0.0,0.0
latínumál,0.0,0.0,0.0,0.0
hebraeus,0.0,0.0,0.0,0.0
bika,0.0,0.0,0.0,0.0
chaldaea,0.0,0.0,0.0,0.0
aram,0.0,0.0,0.0,0.0
super,0.0,0.0,0.0,0.0
ismaël,0.0,0.0,0.0,0.0
melchisedech,0.0,0.0,0.0,0.0
salem,0.0,0.0,0.0,0.0
nimrod,0.0,0.0,0.0,0.0
passus,0.0,0.0,0.0,0.0
ebreiska,0.0,0.0,0.0,0.0
zoroastres,0.0,0.0,0.0,0.0
esau,0.0,0.0,0.0,0.0
job,0.0,0.0,0.0,0.0
merari,0.0,0.0,0.0,0.0
amram,0.0,0.0,0.0,0.0
cantare,0.0,0.0,0.0,0.0
tjaldbúð,0.0,0.0,0.0,0.0
dathan,0.0,0.0,0.0,0.0
þváttdagr,0.0,0.0,0.0,0.0
ísraelslýðr,0.0,0.0,0.0,0.0
hiericho,0.0,0.0,0.0,0.0
lúðrblástr,0.0,0.0,0.0,0.0
gabaon,0.0,0.0,0.0,0.0
abimelech,0.0,0.0,0.0,0.0
þysja,0.0,0.0,0.0,0.0
elcana,0.0,0.0,0.0,0.0
isai,0.0,0.0,0.0,0.0
óargr,0.0,0.0,0.0,0.0
sjautjándi,0.0,0.0,0.0,0.0
ahaz,0.0,0.0,0.0,0.0
dicere,0.0,0.0,0.0,0.0
eiroxi,0.0,0.0,0.0,0.0
amon,0.0,0.0,0.0,0.0
zardan,0.0,0.0,0.0,0.0
nabogodonosor,0.0,0.0,0.0,0.0
anani,0.0,0.0,0.0,0.0
azarjas,0.0,0.0,0.0,0.0
misaël,0.0,0.0,0.0,0.0
benedicere,0.0,0.0,0.0,0.0
regnum,0.0,0.0,0.0,0.0
libanus,0.0,0.0,0.0,0.0
gǫngulið,0.0,0.0,0.0,0.0
mansmaðr,0.0,0.0,0.0,0.0
fiðla,0.0,0.0,0.0,0.0
pípnasǫngr,0.0,0.0,0.0,0.0
mýkva,0.0,0.0,0.0,0.0
moab,0.0,0.0,0.0,0.0
ótǫluligr,0.0,0.0,0.0,0.0
egipti,0.0,0.0,0.0,0.0
mannsaldr,0.0,0.0,0.0,0.0
símón,0.0,0.0,0.0,0.0
vatnsfall,0.0,0.0,0.0,0.0
þytr,0.0,0.0,0.0,0.0
salathiel,0.0,0.0,0.0,0.0
frelsing,0.0,0.0,0.0,0.0
hershǫfðingi,0.0,0.0,0.0,0.0
medus,0.0,0.0,0.0,0.0
maccabaeus,0.0,0.0,0.0,0.0
timotheus,0.0,0.0,0.0,0.0
ísraelsfolk,0.0,0.0,0.0,0.0
eliud,0.0,0.0,0.0,0.0
matthan,0.0,0.0,0.0,0.0
assyrius,0.0,0.0,0.0,0.0
mestháttar,0.0,0.0,0.0,0.0
duodecimus,0.0,0.0,0.0,0.0
sennacherib,0.0,0.0,0.0,0.0
fern,0.0,0.0,0.0,0.0
amos,0.0,0.0,0.0,0.0
abdjas,0.0,0.0,0.0,0.0
ekkjusonr,0.0,0.0,0.0,0.0
benjamin,0.0,0.0,0.0,0.0
trójuborg,0.0,0.0,0.0,0.0
trójulið,0.0,0.0,0.0,0.0
britto,0.0,0.0,0.0,0.0
lundúnaborg,0.0,0.0,0.0,0.0
albanactus,0.0,0.0,0.0,0.0
humber,0.0,0.0,0.0,0.0
menpricius,0.0,0.0,0.0,0.0
blaðuð,0.0,0.0,0.0,0.0
rivallo,0.0,0.0,0.0,0.0
forvex,0.0,0.0,0.0,0.0
ósamþykki,0.0,0.0,0.0,0.0
dunvallo,0.0,0.0,0.0,0.0
brennius,0.0,0.0,0.0,0.0
tems,0.0,0.0,0.0,0.0
argallo,0.0,0.0,0.0,0.0
vigenius,0.0,0.0,0.0,0.0
androgius,0.0,0.0,0.0,0.0
remus,0.0,0.0,0.0,0.0
dictator,0.0,0.0,0.0,0.0
crassus,0.0,0.0,0.0,0.0
parthi,0.0,0.0,0.0,0.0
óvingun,0.0,0.0,0.0,0.0
capitolium,0.0,0.0,0.0,0.0
cato,0.0,0.0,0.0,0.0
umbúningr,0.0,0.0,0.0,0.0
octavjanus,0.0,0.0,0.0,0.0
innanborgar,0.0,0.0,0.0,0.0
rómaveldi,0.0,0.0,0.0,0.0
syrgiligr,0.0,0.0,0.0,0.0
hrǫpun,0.0,0.0,0.0,0.0
palmviðr,0.0,0.0,0.0,0.0
springa,0.0,0.0,0.0,0.0
ofstopi,0.0,0.0,0.0,0.0
nazareth,0.0,0.0,0.0,0.0
nazarenus,0.0,0.0,0.0,0.0
guðsspjallamaðr,0.0,0.0,0.0,0.0
valentinus,0.0,0.0,0.0,0.0
brauðhleifr,0.0,0.0,0.0,0.0
lazarus,0.0,0.0,0.0,0.0
tarasconus,0.0,0.0,0.0,0.0
sǽdreki,0.0,0.0,0.0,0.0
fronto,0.0,0.0,0.0,0.0
elskuligr,0.0,0.0,0.0,0.0
iustus,0.0,0.0,0.0,0.0
novus,0.0,0.0,0.0,0.0
holdsupprisa,0.0,0.0,0.0,0.0
uppnumning,0.0,0.0,0.0,0.0
curja,0.0,0.0,0.0,0.0
matthjas,0.0,0.0,0.0,0.0
páskahald,0.0,0.0,0.0,0.0
vespasjanus,0.0,0.0,0.0,0.0
krossmark,0.0,0.0,0.0,0.0
málsháttr,0.0,0.0,0.0,0.0
forsǫgn,0.0,0.0,0.0,0.0
verbum,0.0,0.0,0.0,0.0
catalogus,0.0,0.0,0.0,0.0
rétthárr,0.0,0.0,0.0,0.0
roði,0.0,0.0,0.0,0.0
rǫksemð,0.0,0.0,0.0,0.0
telesphorus,0.0,0.0,0.0,0.0
hyginus,0.0,0.0,0.0,0.0
soterius,0.0,0.0,0.0,0.0
guðslíkamr,0.0,0.0,0.0,0.0
caecilja,0.0,0.0,0.0,0.0
annus,0.0,0.0,0.0,0.0
byskupaþing,0.0,0.0,0.0,0.0
eusebius,0.0,0.0,0.0,0.0
líkþrá,0.0,0.0,0.0,0.0
hispanus,0.0,0.0,0.0,0.0
synodus,0.0,0.0,0.0,0.0
sardus,0.0,0.0,0.0,0.0
tiburtinus,0.0,0.0,0.0,0.0
dignus,0.0,0.0,0.0,0.0
arjanus,0.0,0.0,0.0,0.0
kirkjugarðr,0.0,0.0,0.0,0.0
phocas,0.0,0.0,0.0,0.0
severinus,0.0,0.0,0.0,0.0
vitellius,0.0,0.0,0.0,0.0
sǫngr,0.0,0.0,0.0,0.0
líkþrár,0.0,0.0,0.0,0.0
siculus,0.0,0.0,0.0,0.0
sisinnius,0.0,0.0,0.0,0.0
syrus,0.0,0.0,0.0,0.0
klaustramaðr,0.0,0.0,0.0,0.0
sólargeisli,0.0,0.0,0.0,0.0
vitorð,0.0,0.0,0.0,0.0
cardinalis,0.0,0.0,0.0,0.0
sarracenus,0.0,0.0,0.0,0.0
christophorus,0.0,0.0,0.0,0.0
jólanátt,0.0,0.0,0.0,0.0
septimusdecimus,0.0,0.0,0.0,0.0
amare,0.0,0.0,0.0,0.0
habere,0.0,0.0,0.0,0.0
domitjanus,0.0,0.0,0.0,0.0
zephyrinus,0.0,0.0,0.0,0.0
eutychjanus,0.0,0.0,0.0,0.0
catherina,0.0,0.0,0.0,0.0
valentinjanus,0.0,0.0,0.0,0.0
justinjanus,0.0,0.0,0.0,0.0
glerhiminn,0.0,0.0,0.0,0.0
lodovicus,0.0,0.0,0.0,0.0
carolus,0.0,0.0,0.0,0.0
berengarius,0.0,0.0,0.0,0.0
conradus,0.0,0.0,0.0,0.0
fridericus,0.0,0.0,0.0,0.0
origenes,0.0,0.0,0.0,0.0
doctor,0.0,0.0,0.0,0.0
kanókaregla,0.0,0.0,0.0,0.0
ferða,0.0,0.0,0.0,0.0
athanasius,0.0,0.0,0.0,0.0
quicumque,0.0,0.0,0.0,0.0
óttasleginn,0.0,0.0,0.0,0.0
framliðinn,0.0,0.0,0.0,0.0
silvanus,0.0,0.0,0.0,0.0
danuvius,0.0,0.0,0.0,0.0
infernus,0.0,0.0,0.0,0.0
hǫrund,0.0,0.0,0.0,0.0
iðurligr,0.0,0.0,0.0,0.0
fígúra,0.0,0.0,0.0,0.0
endrnýjun,0.0,0.0,0.0,0.0
mynd,0.0,0.0,0.0,0.0
gagnfǿriligr,0.0,0.0,0.0,0.0
langlífr,0.0,0.0,0.0,0.0
smíðvél,0.0,0.0,0.0,0.0
ásýnd,0.0,0.0,0.0,0.0
completorium,0.0,0.0,0.0,0.0
advocare,0.0,0.0,0.0,0.0
andarsýn,0.0,0.0,0.0,0.0
góðmannliga,0.0,0.0,0.0,0.0
keisaradómr,0.0,0.0,0.0,0.0
raka,0.0,0.0,0.0,0.0
colonja,0.0,0.0,0.0,0.0
